Filename,Places,Transitions,ptarcs,tparcs,In_Degree,Out_Degree,Rules_set_Active,Tokens,Bonds,max_bond_arcs,Max_bond_degree,Mean_bond_degree,Sd_bond_degree,Tokens_Initial,Initial_Bonds,bonds_created,bonds_destroyed,Bond_Arcs
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_44.lp,10,10,12,12,1.2,1.2,"{'R1': 3, 'R2': 2, 'R3': 1, 'R4': 2, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 2, 'R9': 1}",10,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_45.lp,10,10,12,13,1.3,1.2,"{'R1': 0, 'R2': 3, 'R3': 2, 'R4': 1, 'R5': 1, 'R6': 1, 'R7': 2, 'R8': 2, 'R9': 2}",10,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_46.lp,10,9,11,11,1.1,1.1,"{'R1': 3, 'R2': 2, 'R3': 1, 'R4': 1, 'R5': 1, 'R6': 0, 'R7': 1, 'R8': 1, 'R9': 0}",10,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_47.lp,10,9,10,13,1.3,1.0,"{'R1': 2, 'R2': 3, 'R3': 1, 'R4': 1, 'R5': 1, 'R6': 0, 'R7': 1, 'R8': 1, 'R9': 0}",10,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_48.lp,10,8,11,14,1.4,1.1,"{'R1': 0, 'R2': 2, 'R3': 2, 'R4': 2, 'R5': 3, 'R6': 0, 'R7': 2, 'R8': 0, 'R9': 0}",10,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_49.lp,10,14,18,20,2.0,1.8,"{'R1': 1, 'R2': 0, 'R3': 4, 'R4': 2, 'R5': 1, 'R6': 5, 'R7': 1, 'R8': 2, 'R9': 0}",10,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_5.lp,10,11,14,14,1.4,1.4,"{'R1': 1, 'R2': 2, 'R3': 2, 'R4': 1, 'R5': 0, 'R6': 5, 'R7': 2, 'R8': 0, 'R9': 1}",10,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_6.lp,10,7,9,13,1.3,0.9,"{'R1': 0, 'R2': 2, 'R3': 2, 'R4': 2, 'R5': 1, 'R6': 1, 'R7': 2, 'R8': 0, 'R9': 1}",10,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_7.lp,10,15,19,22,2.2,1.9,"{'R1': 1, 'R2': 4, 'R3': 1, 'R4': 2, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 6, 'R9': 5}",10,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_8.lp,10,13,13,15,1.5,1.3,"{'R1': 2, 'R2': 2, 'R3': 3, 'R4': 1, 'R5': 1, 'R6': 2, 'R7': 0, 'R8': 2, 'R9': 1}",10,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_9.lp,10,9,11,12,1.2,1.1,"{'R1': 0, 'R2': 3, 'R3': 2, 'R4': 2, 'R5': 1, 'R6': 0, 'R7': 1, 'R8': 2, 'R9': 0}",10,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
