Filename,Places,Transitions,ptarcs,tparcs,In_Degree,Out_Degree,Rules_set_Active,Tokens,Bonds,Max_bond_degree,Mean_bond_degree,Sd_bond_degree,Tokens_Initial,Initial_Bonds,bonds_created,bonds_destroyed,Bond_Arcs
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_18.lp,10,8,8,9,0.9,0.8,"{'R1': 2, 'R2': 2, 'R3': 3, 'R4': 1, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_19.lp,10,12,12,12,1.2,1.2,"{'R1': 2, 'R2': 4, 'R3': 2, 'R4': 0, 'R5': 3, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_2.lp,10,8,9,15,1.5,0.9,"{'R1': 2, 'R2': 2, 'R3': 1, 'R4': 3, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,2,3.0,2.2,0.4472135954999579,4.0,2.0,2.0,0.0,6.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_20.lp,10,10,12,16,1.6,1.2,"{'R1': 1, 'R2': 3, 'R3': 2, 'R4': 2, 'R5': 3, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,2,2.0,2.0,0.0,4.0,2.0,0.0,0.0,4.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_21.lp,10,9,9,9,0.9,0.9,"{'R1': 3, 'R2': 1, 'R3': 4, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_22.lp,10,9,9,11,1.1,0.9,"{'R1': 2, 'R2': 4, 'R3': 1, 'R4': 1, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_23.lp,10,9,10,13,1.3,1.0,"{'R1': 2, 'R2': 1, 'R3': 3, 'R4': 2, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_24.lp,10,11,12,12,1.2,1.2,"{'R1': 5, 'R2': 0, 'R3': 2, 'R4': 1, 'R5': 3, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_25.lp,10,7,9,12,1.2,0.9,"{'R1': 1, 'R2': 3, 'R3': 1, 'R4': 3, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,3,2.0,2.0,0.0,4.0,3.0,1.0,0.0,7.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_26.lp,10,14,14,14,1.4,1.4,"{'R1': 2, 'R2': 3, 'R3': 3, 'R4': 0, 'R5': 5, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_27.lp,10,9,10,10,1.0,1.0,"{'R1': 3, 'R2': 2, 'R3': 2, 'R4': 1, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_28.lp,10,9,9,9,0.9,0.9,"{'R1': 0, 'R2': 3, 'R3': 5, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_29.lp,10,7,8,9,0.9,0.8,"{'R1': 1, 'R2': 2, 'R3': 3, 'R4': 2, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,2,2.0,2.0,0.0,4.0,2.0,0.0,0.0,4.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_3.lp,10,6,6,9,0.9,0.6,"{'R1': 3, 'R2': 1, 'R3': 1, 'R4': 3, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_30.lp,10,12,12,13,1.3,1.2,"{'R1': 2, 'R2': 2, 'R3': 3, 'R4': 1, 'R5': 4, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,3.0,2.5,0.7071067811865476,4.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_31.lp,10,11,11,13,1.3,1.1,"{'R1': 6, 'R2': 1, 'R3': 0, 'R4': 1, 'R5': 3, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_32.lp,10,7,8,12,1.2,0.8,"{'R1': 1, 'R2': 2, 'R3': 2, 'R4': 3, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_33.lp,10,11,12,12,1.2,1.2,"{'R1': 2, 'R2': 1, 'R3': 4, 'R4': 1, 'R5': 3, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_34.lp,10,7,8,9,0.9,0.8,"{'R1': 2, 'R2': 4, 'R3': 0, 'R4': 2, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,3.0,2.5,0.7071067811865476,4.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_35.lp,10,10,13,15,1.5,1.3,"{'R1': 3, 'R2': 3, 'R3': 0, 'R4': 2, 'R5': 3, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,3,2.0,2.0,0.0,4.0,3.0,0.0,0.0,8.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_36.lp,10,9,9,10,1.0,0.9,"{'R1': 3, 'R2': 1, 'R3': 3, 'R4': 1, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_37.lp,10,10,10,11,1.1,1.0,"{'R1': 2, 'R2': 2, 'R3': 3, 'R4': 1, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_38.lp,10,5,6,9,0.9,0.6,"{'R1': 2, 'R2': 0, 'R3': 2, 'R4': 4, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_39.lp,10,9,9,13,1.3,0.9,"{'R1': 5, 'R2': 0, 'R3': 1, 'R4': 2, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,3.0,2.3333333333333335,0.5773502691896257,4.0,1.0,2.0,0.0,4.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_4.lp,10,8,8,12,1.2,0.8,"{'R1': 1, 'R2': 2, 'R3': 3, 'R4': 2, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,1.0,0.0,5.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_40.lp,10,8,10,10,1.0,1.0,"{'R1': 3, 'R2': 1, 'R3': 2, 'R4': 2, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,3,2.0,2.0,0.0,4.0,3.0,0.0,0.0,6.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_41.lp,10,10,10,16,1.6,1.0,"{'R1': 4, 'R2': 0, 'R3': 2, 'R4': 2, 'R5': 3, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_42.lp,10,11,11,11,1.1,1.1,"{'R1': 2, 'R2': 5, 'R3': 1, 'R4': 0, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_43.lp,10,8,8,9,0.9,0.8,"{'R1': 2, 'R2': 3, 'R3': 2, 'R4': 1, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_44.lp,10,10,10,10,1.0,1.0,"{'R1': 0, 'R2': 3, 'R3': 5, 'R4': 0, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_45.lp,10,7,7,9,0.9,0.7,"{'R1': 2, 'R2': 4, 'R3': 0, 'R4': 2, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_46.lp,10,9,9,13,1.3,0.9,"{'R1': 2, 'R2': 1, 'R3': 3, 'R4': 2, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_47.lp,10,6,7,9,0.9,0.7,"{'R1': 3, 'R2': 0, 'R3': 2, 'R4': 3, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_48.lp,10,8,8,10,1.0,0.8,"{'R1': 1, 'R2': 4, 'R3': 1, 'R4': 2, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_49.lp,10,7,7,9,0.9,0.7,"{'R1': 4, 'R2': 1, 'R3': 1, 'R4': 2, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_5.lp,10,10,10,16,1.6,1.0,"{'R1': 3, 'R2': 1, 'R3': 2, 'R4': 2, 'R5': 3, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_6.lp,10,8,12,14,1.4,1.2,"{'R1': 1, 'R2': 1, 'R3': 2, 'R4': 4, 'R5': 3, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,2,3.0,2.1666666666666665,0.408248290463863,4.0,2.0,1.0,0.0,7.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_7.lp,10,13,13,16,1.6,1.3,"{'R1': 3, 'R2': 0, 'R3': 4, 'R4': 1, 'R5': 5, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,2.0,2.0,0.0,4.0,1.0,0.0,0.0,4.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_8.lp,10,8,9,10,1.0,0.9,"{'R1': 1, 'R2': 3, 'R3': 2, 'R4': 2, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,4.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/bonds/token_types_4/randomPN_9.lp,10,5,8,12,1.2,0.8,"{'R1': 0, 'R2': 1, 'R3': 2, 'R4': 5, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",4,1,3.0,2.25,0.5,4.0,1.0,1.0,0.0,5.0
