Filename,Places,Transitions,ptarcs,tparcs,In_Degree,Out_Degree,Rules_set_Active,Tokens,Bonds,Max_bond_degree,Mean_bond_degree,Sd_bond_degree,Tokens_Initial,Initial_Bonds,bonds_created,bonds_destroyed,Bond_Arcs
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_18.lp,10,12,13,12,1.2,1.3,"{'R1': 4, 'R2': 2, 'R3': 2, 'R4': 0, 'R5': 1, 'R6': 1, 'R7': 0, 'R8': 1, 'R9': 1}",16,1,2.0,2.0,0.0,16.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_19.lp,10,10,14,16,1.6,1.4,"{'R1': 1, 'R2': 3, 'R3': 0, 'R4': 1, 'R5': 2, 'R6': 0, 'R7': 3, 'R8': 3, 'R9': 2}",16,3,3.0,2.125,0.3535533905932738,16.0,3.0,1.0,0.0,9.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_2.lp,10,10,12,12,1.2,1.2,"{'R1': 2, 'R2': 3, 'R3': 1, 'R4': 0, 'R5': 0, 'R6': 1, 'R7': 2, 'R8': 2, 'R9': 1}",16,2,2.0,2.0,0.0,16.0,2.0,1.0,0.0,5.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_20.lp,10,9,10,10,1.0,1.0,"{'R1': 2, 'R2': 3, 'R3': 2, 'R4': 0, 'R5': 0, 'R6': 1, 'R7': 1, 'R8': 0, 'R9': 0}",16,1,2.0,2.0,0.0,16.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_21.lp,10,8,10,14,1.4,1.0,"{'R1': 2, 'R2': 2, 'R3': 1, 'R4': 1, 'R5': 2, 'R6': 0, 'R7': 2, 'R8': 0, 'R9': 1}",16,3,3.0,2.125,0.3535533905932738,16.0,3.0,3.0,0.0,9.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_22.lp,10,10,14,18,1.8,1.4,"{'R1': 1, 'R2': 2, 'R3': 1, 'R4': 2, 'R5': 1, 'R6': 2, 'R7': 2, 'R8': 2, 'R9': 1}",16,3,2.0,2.0,0.0,16.0,3.0,1.0,0.0,7.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_23.lp,10,13,14,14,1.4,1.4,"{'R1': 2, 'R2': 5, 'R3': 0, 'R4': 0, 'R5': 2, 'R6': 2, 'R7': 1, 'R8': 1, 'R9': 0}",16,2,2.0,2.0,0.0,16.0,2.0,0.0,0.0,4.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_24.lp,10,11,13,13,1.3,1.3,"{'R1': 2, 'R2': 2, 'R3': 3, 'R4': 0, 'R5': 2, 'R6': 0, 'R7': 1, 'R8': 1, 'R9': 3}",16,3,2.0,2.0,0.0,16.0,3.0,0.0,0.0,6.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_25.lp,10,12,16,15,1.5,1.6,"{'R1': 2, 'R2': 2, 'R3': 1, 'R4': 2, 'R5': 2, 'R6': 1, 'R7': 1, 'R8': 3, 'R9': 0}",16,3,2.0,2.0,0.0,16.0,3.0,0.0,0.0,8.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_26.lp,10,7,10,10,1.0,1.0,"{'R1': 2, 'R2': 2, 'R3': 1, 'R4': 0, 'R5': 0, 'R6': 1, 'R7': 3, 'R8': 0, 'R9': 1}",16,3,2.0,2.0,0.0,16.0,3.0,0.0,0.0,6.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_27.lp,10,7,10,12,1.2,1.0,"{'R1': 0, 'R2': 1, 'R3': 3, 'R4': 3, 'R5': 1, 'R6': 1, 'R7': 1, 'R8': 0, 'R9': 1}",16,3,2.0,2.0,0.0,16.0,3.0,2.0,0.0,10.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_28.lp,10,10,10,16,1.6,1.0,"{'R1': 2, 'R2': 2, 'R3': 2, 'R4': 2, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 2, 'R9': 2}",16,2,3.0,2.4,0.5477225575051661,16.0,2.0,3.0,0.0,7.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_29.lp,10,9,10,12,1.2,1.0,"{'R1': 1, 'R2': 3, 'R3': 2, 'R4': 1, 'R5': 0, 'R6': 0, 'R7': 1, 'R8': 2, 'R9': 5}",16,2,2.0,2.0,0.0,16.0,2.0,0.0,0.0,4.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_3.lp,10,10,10,11,1.1,1.0,"{'R1': 1, 'R2': 2, 'R3': 4, 'R4': 1, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 1, 'R9': 0}",16,1,2.0,2.0,0.0,16.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_30.lp,10,12,15,17,1.7,1.5,"{'R1': 4, 'R2': 1, 'R3': 1, 'R4': 2, 'R5': 3, 'R6': 2, 'R7': 0, 'R8': 0, 'R9': 4}",16,2,2.0,2.0,0.0,16.0,2.0,1.0,0.0,5.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_31.lp,10,9,11,17,1.7,1.1,"{'R1': 2, 'R2': 1, 'R3': 1, 'R4': 3, 'R5': 2, 'R6': 1, 'R7': 1, 'R8': 1, 'R9': 1}",16,4,2.0,2.0,0.0,16.0,4.0,1.0,0.0,9.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_32.lp,10,10,11,14,1.4,1.1,"{'R1': 2, 'R2': 4, 'R3': 1, 'R4': 1, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 1, 'R9': 2}",16,1,2.0,2.0,0.0,16.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_33.lp,10,10,11,14,1.4,1.1,"{'R1': 0, 'R2': 1, 'R3': 5, 'R4': 1, 'R5': 1, 'R6': 2, 'R7': 1, 'R8': 0, 'R9': 1}",16,2,3.0,2.2,0.4472135954999579,16.0,2.0,2.0,0.0,6.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_34.lp,10,11,12,13,1.3,1.2,"{'R1': 2, 'R2': 2, 'R3': 2, 'R4': 1, 'R5': 2, 'R6': 1, 'R7': 1, 'R8': 1, 'R9': 0}",16,1,2.0,2.0,0.0,16.0,1.0,0.0,0.0,4.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_35.lp,10,7,10,10,1.0,1.0,"{'R1': 1, 'R2': 1, 'R3': 3, 'R4': 2, 'R5': 1, 'R6': 0, 'R7': 1, 'R8': 0, 'R9': 1}",16,3,2.0,2.0,0.0,16.0,3.0,2.0,0.0,8.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_36.lp,10,12,14,19,1.9,1.4,"{'R1': 2, 'R2': 1, 'R3': 2, 'R4': 1, 'R5': 2, 'R6': 3, 'R7': 2, 'R8': 1, 'R9': 0}",16,3,2.0,2.0,0.0,16.0,3.0,1.0,0.0,7.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_37.lp,10,13,14,17,1.7,1.4,"{'R1': 3, 'R2': 2, 'R3': 1, 'R4': 1, 'R5': 2, 'R6': 4, 'R7': 1, 'R8': 0, 'R9': 1}",16,3,3.0,2.142857142857143,0.3779644730092272,16.0,3.0,2.0,0.0,8.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_38.lp,10,9,11,17,1.7,1.1,"{'R1': 1, 'R2': 1, 'R3': 2, 'R4': 3, 'R5': 2, 'R6': 1, 'R7': 1, 'R8': 1, 'R9': 0}",16,2,2.0,2.0,0.0,16.0,2.0,2.0,0.0,6.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_39.lp,10,11,13,17,1.7,1.3,"{'R1': 2, 'R2': 1, 'R3': 2, 'R4': 1, 'R5': 2, 'R6': 1, 'R7': 2, 'R8': 2, 'R9': 1}",16,2,2.0,2.0,0.0,16.0,2.0,2.0,0.0,6.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_4.lp,10,13,15,15,1.5,1.5,"{'R1': 1, 'R2': 3, 'R3': 2, 'R4': 2, 'R5': 2, 'R6': 2, 'R7': 0, 'R8': 2, 'R9': 1}",16,1,2.0,2.0,0.0,16.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_40.lp,10,13,15,18,1.8,1.5,"{'R1': 2, 'R2': 2, 'R3': 1, 'R4': 2, 'R5': 1, 'R6': 5, 'R7': 1, 'R8': 1, 'R9': 2}",16,1,2.0,2.0,0.0,16.0,1.0,3.0,0.0,5.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_41.lp,10,8,14,16,1.6,1.4,"{'R1': 1, 'R2': 1, 'R3': 1, 'R4': 4, 'R5': 1, 'R6': 2, 'R7': 1, 'R8': 1, 'R9': 0}",16,5,3.0,2.1,0.31622776601683794,16.0,5.0,1.0,0.0,11.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_42.lp,10,10,11,16,1.6,1.1,"{'R1': 1, 'R2': 3, 'R3': 1, 'R4': 2, 'R5': 1, 'R6': 1, 'R7': 1, 'R8': 2, 'R9': 1}",16,1,2.0,2.0,0.0,16.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_43.lp,10,8,11,13,1.3,1.1,"{'R1': 3, 'R2': 2, 'R3': 0, 'R4': 2, 'R5': 0, 'R6': 0, 'R7': 1, 'R8': 2, 'R9': 4}",16,2,2.0,2.0,0.0,16.0,2.0,0.0,0.0,4.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_44.lp,10,14,16,17,1.7,1.6,"{'R1': 1, 'R2': 4, 'R3': 1, 'R4': 1, 'R5': 0, 'R6': 5, 'R7': 1, 'R8': 2, 'R9': 2}",16,1,2.0,2.0,0.0,16.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_45.lp,10,11,13,11,1.1,1.3,"{'R1': 3, 'R2': 2, 'R3': 3, 'R4': 0, 'R5': 1, 'R6': 1, 'R7': 0, 'R8': 0, 'R9': 3}",16,1,2.0,2.0,0.0,16.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_46.lp,10,8,10,10,1.0,1.0,"{'R1': 2, 'R2': 3, 'R3': 1, 'R4': 1, 'R5': 0, 'R6': 1, 'R7': 1, 'R8': 0, 'R9': 0}",16,3,2.0,2.0,0.0,16.0,3.0,0.0,0.0,6.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_47.lp,10,13,15,17,1.7,1.5,"{'R1': 0, 'R2': 2, 'R3': 4, 'R4': 1, 'R5': 0, 'R6': 2, 'R7': 1, 'R8': 4, 'R9': 3}",16,1,2.0,2.0,0.0,16.0,1.0,2.0,0.0,4.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_48.lp,10,12,16,16,1.6,1.6,"{'R1': 1, 'R2': 2, 'R3': 2, 'R4': 1, 'R5': 3, 'R6': 1, 'R7': 2, 'R8': 2, 'R9': 1}",16,3,2.0,2.0,0.0,16.0,3.0,1.0,0.0,7.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_49.lp,10,16,20,17,1.7,2.0,"{'R1': 1, 'R2': 4, 'R3': 2, 'R4': 0, 'R5': 3, 'R6': 2, 'R7': 1, 'R8': 3, 'R9': 3}",16,1,2.0,2.0,0.0,16.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_5.lp,10,9,12,12,1.2,1.2,"{'R1': 1, 'R2': 3, 'R3': 1, 'R4': 2, 'R5': 0, 'R6': 1, 'R7': 1, 'R8': 2, 'R9': 1}",16,2,2.0,2.0,0.0,16.0,2.0,1.0,0.0,5.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_6.lp,10,12,13,13,1.3,1.3,"{'R1': 3, 'R2': 3, 'R3': 1, 'R4': 0, 'R5': 1, 'R6': 0, 'R7': 1, 'R8': 3, 'R9': 0}",16,1,2.0,2.0,0.0,16.0,1.0,1.0,0.0,3.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_7.lp,10,7,10,11,1.1,1.0,"{'R1': 4, 'R2': 1, 'R3': 0, 'R4': 2, 'R5': 0, 'R6': 1, 'R7': 1, 'R8': 0, 'R9': 1}",16,2,2.0,2.0,0.0,16.0,2.0,1.0,0.0,5.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_8.lp,10,16,19,19,1.9,1.9,"{'R1': 1, 'R2': 3, 'R3': 2, 'R4': 1, 'R5': 6, 'R6': 1, 'R7': 1, 'R8': 2, 'R9': 0}",16,1,2.0,2.0,0.0,16.0,1.0,2.0,0.0,4.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/bonds/token_types_16/randomPN_9.lp,10,8,11,10,1.0,1.1,"{'R1': 3, 'R2': 0, 'R3': 3, 'R4': 1, 'R5': 0, 'R6': 0, 'R7': 1, 'R8': 1, 'R9': 3}",16,3,3.0,2.1666666666666665,0.408248290463863,16.0,3.0,1.0,0.0,7.0
